Combination,Weight1,Weight2,10-Year Return
QQQ-SPY,1,9,39.42348747
QQQ-SPY,1,9,31.03886551
QQQ-SPY,1,9,30.61744905
QQQ-SPY,1,9,30.89311153
QQQ-SPY,1,9,31.08748157
QQQ-SPY,1,9,32.65007795
QQQ-SPY,1,9,36.66070176
QQQ-SPY,1,9,47.2802095
QQQ-SPY,1,9,34.61472778
QQQ-SPY,1,9,35.36338142
QQQ-SPY,1,9,43.56641083
QQQ-SPY,1,9,54.48637969
QQQ-SPY,1,9,54.08502956
QQQ-SPY,1,9,63.49995652
QQQ-SPY,1,9,55.16682357
QQQ-SPY,1,9,75.34311552
QQQ-SPY,1,9,92.71713188
QQQ-SPY,1,9,97.15236125
QQQ-SPY,1,9,125.7962152
QQQ-SPY,1,9,102.1947437
QQQ-SPY,1,9,90.45727503
QQQ-SPY,1,9,104.8018826
QQQ-SPY,1,9,119.5820457
QQQ-SPY,1,9,124.238511
QQQ-SPY,1,9,132.0500941
QQQ-SPY,1,9,118.1390317
QQQ-SPY,1,9,111.3238336
QQQ-SPY,1,9,106.1924344
QQQ-SPY,1,9,112.3277362
QQQ-SPY,1,9,101.7582337
QQQ-SPY,1,9,111.1656756
QQQ-SPY,1,9,109.1564552
QQQ-SPY,1,9,113.2608985
QQQ-SPY,1,9,108.7624677
QQQ-SPY,1,9,97.88654632
QQQ-SPY,1,9,104.7874678
QQQ-SPY,1,9,108.6606305
QQQ-SPY,1,9,114.1862237
QQQ-SPY,1,9,115.2022539
QQQ-SPY,1,9,115.5814754
QQQ-SPY,1,9,121.3179623
QQQ-SPY,1,9,130.3566812
QQQ-SPY,1,9,124.5543142
QQQ-SPY,1,9,126.1519617
QQQ-SPY,1,9,122.5176357
QQQ-SPY,1,9,115.0319321
QQQ-SPY,1,9,114.533258
QQQ-SPY,1,9,122.8489925
QQQ-SPY,1,9,123.2384303
QQQ-SPY,1,9,130.5327841
QQQ-SPY,1,9,125.1917981
QQQ-SPY,1,9,120.9491268
QQQ-SPY,1,9,117.3105529
QQQ-SPY,1,9,105.9568934
QQQ-SPY,1,9,99.0893636
QQQ-SPY,1,9,121.6432895
QQQ-SPY,1,9,112.7923859
QQQ-SPY,1,9,109.8774377
QQQ-SPY,1,9,94.06505582
QQQ-SPY,1,9,93.03606173
QQQ-SPY,1,9,102.6119886
QQQ-SPY,1,9,100.4443984
QQQ-SPY,1,9,111.6595683
QQQ-SPY,1,9,111.3562934
QQQ-SPY,1,9,119.8661705
QQQ-SPY,1,9,115.0836081
QQQ-SPY,1,9,109.5075386
QQQ-SPY,1,9,99.33275344
QQQ-SPY,1,9,101.7266191
QQQ-SPY,1,9,103.5680713
QQQ-SPY,1,9,104.6906439
QQQ-SPY,1,9,117.0205715
QQQ-SPY,1,9,115.3454241
QQQ-SPY,1,9,108.3856764
QQQ-SPY,1,9,104.9416694
QQQ-SPY,1,9,108.2833879
QQQ-SPY,1,9,119.1911573
QQQ-SPY,1,9,117.1017348
QQQ-SPY,1,9,112.4562399
QQQ-SPY,1,9,113.8241641
QQQ-SPY,1,9,129.6872597
QQQ-SPY,1,9,134.7284691
QQQ-SPY,1,9,166.350681
QQQ-SPY,1,9,164.7258862
QQQ-SPY,1,9,158.7133292
QQQ-SPY,1,9,147.4572364
QQQ-SPY,1,9,149.4025808
QQQ-SPY,1,9,174.2441213
QQQ-SPY,1,9,186.286251
QQQ-SPY,1,9,191.6853449
QQQ-SPY,1,9,225.8579838
QQQ-SPY,1,9,262.2502558
QQQ-SPY,1,9,297.6727362
QQQ-SPY,1,9,258.7356624
QQQ-SPY,1,9,319.8029364
QQQ-SPY,1,9,382.5068089
QQQ-SPY,1,9,353.5728713
QQQ-SPY,1,9,328.8031731
QQQ-SPY,1,9,279.4837344
QQQ-SPY,1,9,305.1727832
QQQ-SPY,1,9,282.7056837
QQQ-SPY,1,9,263.5895551
QQQ-SPY,1,9,256.8860942
QQQ-SPY,1,9,273.1449192
QQQ-SPY,1,9,264.3079006
QQQ-SPY,1,9,267.0310816
QQQ-SPY,1,9,283.0188785
QQQ-SPY,1,9,242.2252753
QQQ-SPY,1,9,183.5487138
QQQ-SPY,1,9,215.1060097
QQQ-SPY,1,9,259.0256381
QQQ-SPY,1,9,287.366352
QQQ-SPY,1,9,284.3291784
QQQ-SPY,1,9,332.4009921
QQQ-SPY,1,9,279.7231247
QQQ-SPY,1,9,255.5672736
QQQ-SPY,1,9,294.4366938
QQQ-SPY,1,9,284.5551204
QQQ-SPY,1,9,272.2694949
QQQ-SPY,1,9,268.8388698
QQQ-SPY,1,9,284.6734839
QQQ-SPY,1,9,293.8668524
QQQ-SPY,1,9,300.2489096
QQQ-SPY,1,9,318.0276153
QQQ-SPY,1,9,335.524091
QQQ-SPY,1,9,374.9326587
QQQ-SPY,1,9,384.7778621
QQQ-SPY,1,9,368.3263609
QQQ-SPY,1,9,368.8517234
QQQ-SPY,1,9,384.6472864
QQQ-SPY,1,9,335.557563
QQQ-SPY,1,9,303.6798701
QQQ-SPY,1,9,305.4363266
QQQ-SPY,1,9,270.5575726
QQQ-SPY,1,9,294.8435397
QQQ-SPY,1,9,248.0510261
QQQ-SPY,1,9,276.877283
QQQ-SPY,1,9,251.3594105
QQQ-SPY,1,9,211.0506659
QQQ-SPY,1,9,242.4647102
QQQ-SPY,1,9,259.1979879
QQQ-SPY,1,9,234.794637
QQQ-SPY,1,9,240.6999704
QQQ-SPY,1,9,228.9771003
QQQ-SPY,1,9,230.773541
QQQ-SPY,1,9,229.1704796
QQQ-SPY,1,9,225.0629546
QQQ-SPY,1,9,251.1277577
QQQ-SPY,1,9,244.6232435
QQQ-SPY,1,9,248.6197758
QQQ-SPY,1,9,221.2633389
QQQ-SPY,1,9,200.3183459
QQQ-SPY,1,9,218.6258863
QQQ-SPY,1,9,224.9645024
QQQ-SPY,1,9,241.7104503
QQQ-SPY,1,9,243.714378
QQQ-SPY,1,9,252.6000491
QQQ-SPY,1,9,236.2664407
QQQ-SPY,1,9,244.8921512
QQQ-SPY,1,9,250.4680395
QQQ-SPY,1,9,257.6014353
QQQ-SPY,1,9,251.279909
QQQ-SPY,1,9,263.6317989
QQQ-SPY,1,9,252.0059993
QQQ-SPY,1,9,262.1803031
QQQ-SPY,1,9,256.1129464
QQQ-SPY,1,9,276.3092191
QQQ-SPY,1,9,250.7191624
QQQ-SPY,1,9,236.0132539
QQQ-SPY,1,9,230.302302
QQQ-SPY,1,9,247.7931406
QQQ-SPY,2,8,-27.47037324
QQQ-SPY,2,8,-22.53385645
QQQ-SPY,2,8,-16.35864252
QQQ-SPY,2,8,-21.10038207
QQQ-SPY,2,8,-12.57719517
QQQ-SPY,2,8,-10.3454115
QQQ-SPY,2,8,-5.255250725
QQQ-SPY,2,8,-13.33544017
QQQ-SPY,2,8,-11.23884587
QQQ-SPY,2,8,-16.80626493
QQQ-SPY,2,8,-16.67498522
QQQ-SPY,2,8,-16.00117758
QQQ-SPY,2,8,-17.44099262
QQQ-SPY,2,8,-11.15944166
QQQ-SPY,2,8,-14.96371187
QQQ-SPY,2,8,-22.63756165
QQQ-SPY,2,8,-15.50251405
QQQ-SPY,2,8,-25.34692816
QQQ-SPY,2,8,-11.93511648
QQQ-SPY,2,8,-6.288551499
QQQ-SPY,2,8,4.733022225
QQQ-SPY,2,8,13.46596248
QQQ-SPY,2,8,10.07320436
QQQ-SPY,2,8,30.64462947
QQQ-SPY,2,8,41.86261911
QQQ-SPY,2,8,32.20094944
QQQ-SPY,2,8,32.09796911
QQQ-SPY,2,8,31.71984449
QQQ-SPY,2,8,33.43981498
QQQ-SPY,2,8,36.0162585
QQQ-SPY,2,8,42.49845224
QQQ-SPY,2,8,51.19666843
QQQ-SPY,2,8,36.72402113
QQQ-SPY,2,8,37.59161335
QQQ-SPY,2,8,46.46218969
QQQ-SPY,2,8,59.63780207
QQQ-SPY,2,8,58.98105368
QQQ-SPY,2,8,69.73315038
QQQ-SPY,2,8,61.67828088
QQQ-SPY,2,8,83.76956406
QQQ-SPY,2,8,102.1037055
QQQ-SPY,2,8,107.746885
QQQ-SPY,2,8,137.8951232
QQQ-SPY,2,8,110.301549
QQQ-SPY,2,8,96.99613798
QQQ-SPY,2,8,113.0085405
QQQ-SPY,2,8,127.2099524
QQQ-SPY,2,8,130.8142248
QQQ-SPY,2,8,138.6427541
QQQ-SPY,2,8,124.4199781
QQQ-SPY,2,8,117.0427051
QQQ-SPY,2,8,111.6551198
QQQ-SPY,2,8,117.2607573
QQQ-SPY,2,8,106.4059375
QQQ-SPY,2,8,116.7771131
QQQ-SPY,2,8,114.1409241
QQQ-SPY,2,8,118.580913
QQQ-SPY,2,8,114.4365157
QQQ-SPY,2,8,103.6629862
QQQ-SPY,2,8,111.4524373
QQQ-SPY,2,8,114.833901
QQQ-SPY,2,8,120.5466271
QQQ-SPY,2,8,121.3218229
QQQ-SPY,2,8,121.6362486
QQQ-SPY,2,8,129.1446645
QQQ-SPY,2,8,139.4021764
QQQ-SPY,2,8,132.992587
QQQ-SPY,2,8,133.8602725
QQQ-SPY,2,8,130.1600397
QQQ-SPY,2,8,121.9710848
QQQ-SPY,2,8,122.5878184
QQQ-SPY,2,8,132.1517895
QQQ-SPY,2,8,132.3514342
QQQ-SPY,2,8,140.7751264
QQQ-SPY,2,8,134.1478611
QQQ-SPY,2,8,130.4327732
QQQ-SPY,2,8,126.3239403
QQQ-SPY,2,8,114.4579082
QQQ-SPY,2,8,107.2919851
QQQ-SPY,2,8,131.1768725
QQQ-SPY,2,8,121.6382954
QQQ-SPY,2,8,118.9801331
QQQ-SPY,2,8,101.7678157
QQQ-SPY,2,8,100.9437057
QQQ-SPY,2,8,110.8454387
QQQ-SPY,2,8,108.1423893
QQQ-SPY,2,8,121.3326247
QQQ-SPY,2,8,120.5066157
QQQ-SPY,2,8,131.2577186
QQQ-SPY,2,8,125.8666289
QQQ-SPY,2,8,120.0808222
QQQ-SPY,2,8,109.1283396
QQQ-SPY,2,8,110.6776728
QQQ-SPY,2,8,113.0926002
QQQ-SPY,2,8,114.842825
QQQ-SPY,2,8,127.8163204
QQQ-SPY,2,8,126.628586
QQQ-SPY,2,8,119.4381805
QQQ-SPY,2,8,116.3888884
QQQ-SPY,2,8,118.8392146
QQQ-SPY,2,8,130.045099
QQQ-SPY,2,8,127.911196
QQQ-SPY,2,8,122.2331706
QQQ-SPY,2,8,122.911364
QQQ-SPY,2,8,139.9189507
QQQ-SPY,2,8,144.7761144
QQQ-SPY,2,8,180.3246219
QQQ-SPY,2,8,179.9374227
QQQ-SPY,2,8,172.4441285
QQQ-SPY,2,8,159.7926612
QQQ-SPY,2,8,161.5274782
QQQ-SPY,2,8,188.1355093
QQQ-SPY,2,8,200.05819
QQQ-SPY,2,8,206.5102379
QQQ-SPY,2,8,244.47942
QQQ-SPY,2,8,281.7785814
QQQ-SPY,2,8,320.279951
QQQ-SPY,2,8,278.7032123
QQQ-SPY,2,8,340.7543555
QQQ-SPY,2,8,403.3929623
QQQ-SPY,2,8,373.3214314
QQQ-SPY,2,8,346.8134161
QQQ-SPY,2,8,295.6283365
QQQ-SPY,2,8,321.3905674
QQQ-SPY,2,8,297.9846259
QQQ-SPY,2,8,278.8328569
QQQ-SPY,2,8,270.7218974
QQQ-SPY,2,8,288.8809611
QQQ-SPY,2,8,279.7690634
QQQ-SPY,2,8,281.7427085
QQQ-SPY,2,8,300.7774035
QQQ-SPY,2,8,258.2989185
QQQ-SPY,2,8,198.1649816
QQQ-SPY,2,8,231.7895297
QQQ-SPY,2,8,278.468741
QQQ-SPY,2,8,310.4943953
QQQ-SPY,2,8,307.6722912
QQQ-SPY,2,8,360.6625347
QQQ-SPY,2,8,302.1343329
QQQ-SPY,2,8,275.4314423
QQQ-SPY,2,8,316.674956
QQQ-SPY,2,8,307.4425574
QQQ-SPY,2,8,294.7433908
QQQ-SPY,2,8,290.1116523
QQQ-SPY,2,8,305.9447179
QQQ-SPY,2,8,315.8999161
QQQ-SPY,2,8,321.8989625
QQQ-SPY,2,8,342.5172307
QQQ-SPY,2,8,359.5151221
QQQ-SPY,2,8,401.4711459
QQQ-SPY,2,8,409.9770902
QQQ-SPY,2,8,393.2884784
QQQ-SPY,2,8,396.3737931
QQQ-SPY,2,8,412.2303668
QQQ-SPY,2,8,357.007419
QQQ-SPY,2,8,322.0580936
QQQ-SPY,2,8,323.5132058
QQQ-SPY,2,8,285.2184831
QQQ-SPY,2,8,310.1737191
QQQ-SPY,2,8,261.4551933
QQQ-SPY,2,8,292.6580044
QQQ-SPY,2,8,264.7186803
QQQ-SPY,2,8,222.9368846
QQQ-SPY,2,8,255.445701
QQQ-SPY,2,8,272.5330175
QQQ-SPY,2,8,246.4895796
QQQ-SPY,2,8,254.8679345
QQQ-SPY,2,8,243.729768
QQQ-SPY,2,8,247.7829057
QQQ-SPY,2,8,245.5170532
QQQ-SPY,2,8,243.3004242
QQQ-SPY,2,8,271.1657321
QQQ-SPY,2,8,264.100441
QQQ-SPY,2,8,267.3927041
QQQ-SPY,2,8,237.8982393
QQQ-SPY,2,8,215.8043023
QQQ-SPY,2,8,235.3810186
QQQ-SPY,2,8,242.2752009
QQQ-SPY,2,8,259.3970951
QQQ-SPY,2,8,261.3194081
QQQ-SPY,2,8,271.2593146
QQQ-SPY,2,8,254.2925249
QQQ-SPY,2,8,262.9921381
QQQ-SPY,2,8,269.5227972
QQQ-SPY,2,8,275.0070664
QQQ-SPY,2,8,267.5580667
QQQ-SPY,2,8,280.4362551
QQQ-SPY,2,8,268.1803374
QQQ-SPY,2,8,277.9423929
QQQ-SPY,2,8,273.4422285
QQQ-SPY,2,8,294.0632181
QQQ-SPY,2,8,266.1777255
QQQ-SPY,2,8,250.3545373
QQQ-SPY,2,8,244.8641659
QQQ-SPY,2,8,263.7094279
QQQ-SPY,3,7,-28.25638409
QQQ-SPY,3,7,-23.05150918
QQQ-SPY,3,7,-17.05285971
QQQ-SPY,3,7,-21.90231157
QQQ-SPY,3,7,-13.50397862
QQQ-SPY,3,7,-12.00993142
QQQ-SPY,3,7,-7.11622733
QQQ-SPY,3,7,-15.36013802
QQQ-SPY,3,7,-14.13544449
QQQ-SPY,3,7,-20.61279067
QQQ-SPY,3,7,-20.9816135
QQQ-SPY,3,7,-21.79466162
QQQ-SPY,3,7,-22.50867855
QQQ-SPY,3,7,-15.66694374
QQQ-SPY,3,7,-18.32238135
QQQ-SPY,3,7,-26.49340241
QQQ-SPY,3,7,-19.45878565
QQQ-SPY,3,7,-29.3535781
QQQ-SPY,3,7,-15.69085176
QQQ-SPY,3,7,-9.377873207
QQQ-SPY,3,7,3.042209343
QQQ-SPY,3,7,12.20882897
QQQ-SPY,3,7,8.321392209
QQQ-SPY,3,7,31.03301236
QQQ-SPY,3,7,44.08025349
QQQ-SPY,3,7,33.13876799
QQQ-SPY,3,7,33.36117061
QQQ-SPY,3,7,32.32233583
QQQ-SPY,3,7,35.60559593
QQQ-SPY,3,7,39.23947044
QQQ-SPY,3,7,48.37135079
QQQ-SPY,3,7,55.02837883
QQQ-SPY,3,7,38.70632358
QQQ-SPY,3,7,39.69578636
QQQ-SPY,3,7,49.24273166
QQQ-SPY,3,7,64.7882744
QQQ-SPY,3,7,63.86215238
QQQ-SPY,3,7,76.02859667
QQQ-SPY,3,7,68.29899634
QQQ-SPY,3,7,92.42100446
QQQ-SPY,3,7,111.7495619
QQQ-SPY,3,7,118.7058926
QQQ-SPY,3,7,150.4076833
QQQ-SPY,3,7,118.5447651
QQQ-SPY,3,7,103.5916853
QQQ-SPY,3,7,121.3717502
QQQ-SPY,3,7,134.9205523
QQQ-SPY,3,7,137.4027771
QQQ-SPY,3,7,145.2366524
QQQ-SPY,3,7,130.7066635
QQQ-SPY,3,7,122.7487893
QQQ-SPY,3,7,117.0990337
QQQ-SPY,3,7,122.1448642
QQQ-SPY,3,7,111.0056066
QQQ-SPY,3,7,122.3743876
QQQ-SPY,3,7,119.0852436
QQQ-SPY,3,7,123.8712205
QQQ-SPY,3,7,120.1058255
QQQ-SPY,3,7,109.4562229
QQQ-SPY,3,7,118.1776813
QQQ-SPY,3,7,121.0284213
QQQ-SPY,3,7,126.9302616
QQQ-SPY,3,7,127.4508946
QQQ-SPY,3,7,127.6965686
QQQ-SPY,3,7,137.0801606
QQQ-SPY,3,7,148.6283077
QQQ-SPY,3,7,141.5794782
QQQ-SPY,3,7,141.6659797
QQQ-SPY,3,7,137.9019658
QQQ-SPY,3,7,128.9764061
QQQ-SPY,3,7,130.7896566
QQQ-SPY,3,7,141.6814806
QQQ-SPY,3,7,141.6748485
QQQ-SPY,3,7,151.3058852
QQQ-SPY,3,7,143.3056709
QQQ-SPY,3,7,140.1739086
QQQ-SPY,3,7,135.5663839
QQQ-SPY,3,7,123.1725755
QQQ-SPY,3,7,115.6999345
QQQ-SPY,3,7,140.9708898
QQQ-SPY,3,7,130.7092676
QQQ-SPY,3,7,128.3370012
QQQ-SPY,3,7,109.64679
QQQ-SPY,3,7,109.0472109
QQQ-SPY,3,7,119.2791651
QQQ-SPY,3,7,116.0013823
QQQ-SPY,3,7,131.3064723
QQQ-SPY,3,7,129.9110935
QQQ-SPY,3,7,143.0921579
QQQ-SPY,3,7,137.0478929
QQQ-SPY,3,7,131.0486614
QQQ-SPY,3,7,119.2738408
QQQ-SPY,3,7,119.8923252
QQQ-SPY,3,7,122.9294409
QQQ-SPY,3,7,125.3614234
QQQ-SPY,3,7,139.0036757
QQQ-SPY,3,7,138.3571385
QQQ-SPY,3,7,130.9352404
QQQ-SPY,3,7,128.3340964
QQQ-SPY,3,7,129.7865845
QQQ-SPY,3,7,141.2872398
QQQ-SPY,3,7,139.110734
QQQ-SPY,3,7,132.3153123
QQQ-SPY,3,7,132.2461257
QQQ-SPY,3,7,150.4589315
QQQ-SPY,3,7,155.103821
QQQ-SPY,3,7,194.8674377
QQQ-SPY,3,7,195.8580794
QQQ-SPY,3,7,186.7454572
QQQ-SPY,3,7,172.5951268
QQQ-SPY,3,7,174.0955543
QQQ-SPY,3,7,202.5695401
QQQ-SPY,3,7,214.3258895
QQQ-SPY,3,7,221.9158297
QQQ-SPY,3,7,263.9866648
QQQ-SPY,3,7,302.161916
QQQ-SPY,3,7,343.9627382
QQQ-SPY,3,7,299.5941493
QQQ-SPY,3,7,362.5521595
QQQ-SPY,3,7,424.9763549
QQQ-SPY,3,7,393.7348332
QQQ-SPY,3,7,365.3991596
QQQ-SPY,3,7,312.300447
QQQ-SPY,3,7,338.0919875
QQQ-SPY,3,7,313.7173252
QQQ-SPY,3,7,294.5680363
QQQ-SPY,3,7,284.9516675
QQQ-SPY,3,7,305.1294579
QQQ-SPY,3,7,295.7386811
QQQ-SPY,3,7,296.8996032
QQQ-SPY,3,7,319.2065086
QQQ-SPY,3,7,274.9900931
QQQ-SPY,3,7,213.4097465
QQQ-SPY,3,7,249.2159111
QQQ-SPY,3,7,298.8033106
QQQ-SPY,3,7,334.8191641
QQQ-SPY,3,7,332.2493901
QQQ-SPY,3,7,390.556206
QQQ-SPY,3,7,325.6860143
QQQ-SPY,3,7,296.2379002
QQQ-SPY,3,7,339.9810465
QQQ-SPY,3,7,331.510645
QQQ-SPY,3,7,318.3974204
QQQ-SPY,3,7,312.4339283
QQQ-SPY,3,7,328.2049184
QQQ-SPY,3,7,338.9733916
QQQ-SPY,3,7,344.5240213
QQQ-SPY,3,7,368.2279346
QQQ-SPY,3,7,384.6132318
QQQ-SPY,3,7,429.2576669
QQQ-SPY,3,7,436.2512638
QQQ-SPY,3,7,419.3533483
QQQ-SPY,3,7,425.2797436
QQQ-SPY,3,7,441.1400403
QQQ-SPY,3,7,379.2977816
QQQ-SPY,3,7,341.0750241
QQQ-SPY,3,7,342.1986201
QQQ-SPY,3,7,300.2694092
QQQ-SPY,3,7,325.8960203
QQQ-SPY,3,7,275.196542
QQQ-SPY,3,7,308.9006039
QQQ-SPY,3,7,278.4039322
QQQ-SPY,3,7,235.1163568
QQQ-SPY,3,7,268.7408113
QQQ-SPY,3,7,286.1769799
QQQ-SPY,3,7,258.4166317
QQQ-SPY,3,7,269.4391514
QQQ-SPY,3,7,258.9619242
QQQ-SPY,3,7,265.4706352
QQQ-SPY,3,7,262.480408
QQQ-SPY,3,7,262.3474718
QQQ-SPY,3,7,292.1164926
QQQ-SPY,3,7,284.4525486
QQQ-SPY,3,7,286.951934
QQQ-SPY,3,7,255.1891966
QQQ-SPY,3,7,231.8969926
QQQ-SPY,3,7,252.8126198
QQQ-SPY,3,7,260.2987761
QQQ-SPY,3,7,277.7807954
QQQ-SPY,3,7,279.6068446
QQQ-SPY,3,7,290.6837697
QQQ-SPY,3,7,273.0730351
QQQ-SPY,3,7,281.8264366
QQQ-SPY,3,7,289.3910097
QQQ-SPY,3,7,293.0345721
QQQ-SPY,3,7,284.3700399
QQQ-SPY,3,7,297.7891423
QQQ-SPY,3,7,284.8771559
QQQ-SPY,3,7,294.1654762
QQQ-SPY,3,7,291.3896475
QQQ-SPY,3,7,312.4178271
QQQ-SPY,3,7,282.0981262
QQQ-SPY,3,7,265.0967176
QQQ-SPY,3,7,259.8582915
QQQ-SPY,3,7,280.130436
QQQ-SPY,4,6,-29.32333918
QQQ-SPY,4,6,-23.87793163
QQQ-SPY,4,6,-18.07778895
QQQ-SPY,4,6,-23.01116305
QQQ-SPY,4,6,-14.76965251
QQQ-SPY,4,6,-13.99282863
QQQ-SPY,4,6,-9.308443676
QQQ-SPY,4,6,-17.67094692
QQQ-SPY,4,6,-17.26481342
QQQ-SPY,4,6,-24.52332229
QQQ-SPY,4,6,-25.34067815
QQQ-SPY,4,6,-27.42796308
QQQ-SPY,4,6,-27.50143971
QQQ-SPY,4,6,-20.19664051
QQQ-SPY,4,6,-21.78441986
QQQ-SPY,4,6,-30.3603709
QQQ-SPY,4,6,-23.45271433
QQQ-SPY,4,6,-33.33648517
QQQ-SPY,4,6,-19.51367483
QQQ-SPY,4,6,-12.60744993
QQQ-SPY,4,6,1.12984648
QQQ-SPY,4,6,10.69826381
QQQ-SPY,4,6,6.343669866
QQQ-SPY,4,6,31.15952598
QQQ-SPY,4,6,46.06468191
QQQ-SPY,4,6,33.8471998
QQQ-SPY,4,6,34.40031079
QQQ-SPY,4,6,32.69722943
QQQ-SPY,4,6,37.57434005
QQQ-SPY,4,6,42.30563051
QQQ-SPY,4,6,54.264465
QQQ-SPY,4,6,58.76362732
QQQ-SPY,4,6,40.55491867
QQQ-SPY,4,6,41.66885721
QQQ-SPY,4,6,51.8990467
QQQ-SPY,4,6,69.92694683
QQQ-SPY,4,6,68.7176944
QQQ-SPY,4,6,82.37608897
QQQ-SPY,4,6,75.0205679
QQQ-SPY,4,6,101.2919007
QQQ-SPY,4,6,121.6490946
QQQ-SPY,4,6,130.0280533
QQQ-SPY,4,6,163.3321714
QQQ-SPY,4,6,126.9153482
QQQ-SPY,4,6,110.2347638
QQQ-SPY,4,6,129.8845402
QQQ-SPY,4,6,142.7046291
QQQ-SPY,4,6,143.9945078
QQQ-SPY,4,6,151.8217885
QQQ-SPY,4,6,136.9896747
QQQ-SPY,4,6,128.4331419
QQQ-SPY,4,6,122.5154744
QQQ-SPY,4,6,126.9717383
QQQ-SPY,4,6,115.5493808
QQQ-SPY,4,6,127.9488637
QQQ-SPY,4,6,123.9812729
QQQ-SPY,4,6,129.1233769
QQQ-SPY,4,6,125.7620215
QQQ-SPY,4,6,115.2582631
QQQ-SPY,4,6,124.9553648
QQQ-SPY,4,6,127.2356657
QQQ-SPY,4,6,133.3283847
QQQ-SPY,4,6,133.580769
QQQ-SPY,4,6,133.7537358
QQQ-SPY,4,6,145.1168592
QQQ-SPY,4,6,158.0289297
QQQ-SPY,4,6,150.3083563
QQQ-SPY,4,6,149.5615385
QQQ-SPY,4,6,145.7360408
QQQ-SPY,4,6,136.0402357
QQQ-SPY,4,6,139.1330649
QQQ-SPY,4,6,151.4344959
QQQ-SPY,4,6,151.2045067
QQQ-SPY,4,6,162.1235272
QQQ-SPY,4,6,152.6613034
QQQ-SPY,4,6,150.1710889
QQQ-SPY,4,6,145.0356846
QQQ-SPY,4,6,132.0986801
QQQ-SPY,4,6,124.3110283
QQQ-SPY,4,6,151.0240044
QQQ-SPY,4,6,140.0031115
QQQ-SPY,4,6,137.9471793
QQQ-SPY,4,6,117.6989727
QQQ-SPY,4,6,117.3443919
QQQ-SPY,4,6,127.9106889
QQQ-SPY,4,6,124.0175014
QQQ-SPY,4,6,141.5822875
QQQ-SPY,4,6,139.5687725
QQQ-SPY,4,6,155.3775938
QQQ-SPY,4,6,148.6334928
QQQ-SPY,4,6,142.4173272
QQQ-SPY,4,6,129.7739017
QQQ-SPY,4,6,129.370778
QQQ-SPY,4,6,133.0811028
QQQ-SPY,4,6,136.2514151
QQQ-SPY,4,6,150.5880762
QQQ-SPY,4,6,150.5395736
QQQ-SPY,4,6,142.8858323
QQQ-SPY,4,6,140.7897446
QQQ-SPY,4,6,141.1312245
QQQ-SPY,4,6,152.9224455
QQQ-SPY,4,6,150.7054445
QQQ-SPY,4,6,142.7037985
QQQ-SPY,4,6,141.8274926
QQQ-SPY,4,6,161.3081312
QQQ-SPY,4,6,165.7110735
QQQ-SPY,4,6,209.992275
QQQ-SPY,4,6,212.5102039
QQQ-SPY,4,6,201.6313198
QQQ-SPY,4,6,185.873639
QQQ-SPY,4,6,187.114563
QQQ-SPY,4,6,217.5578676
QQQ-SPY,4,6,229.0976463
QQQ-SPY,4,6,237.9145925
QQQ-SPY,4,6,284.4107484
QQQ-SPY,4,6,323.4259002
QQQ-SPY,4,6,368.7594444
QQQ-SPY,4,6,321.4398657
QQQ-SPY,4,6,385.2194679
QQQ-SPY,4,6,447.2698332
QQQ-SPY,4,6,414.8255856
QQQ-SPY,4,6,384.5698596
QQQ-SPY,4,6,329.5093843
QQQ-SPY,4,6,355.283579
QQQ-SPY,4,6,329.9098253
QQQ-SPY,4,6,310.8037621
QQQ-SPY,4,6,299.5800032
QQQ-SPY,4,6,321.8996725
QQQ-SPY,4,6,312.2261862
QQQ-SPY,4,6,312.5083933
QQQ-SPY,4,6,338.3235448
QQQ-SPY,4,6,292.3152836
QQQ-SPY,4,6,229.3030063
QQQ-SPY,4,6,267.4101566
QQQ-SPY,4,6,320.0607648
QQQ-SPY,4,6,360.3909098
QQQ-SPY,4,6,358.1138863
QQQ-SPY,4,6,422.1615431
QQQ-SPY,4,6,350.4247348
QQQ-SPY,4,6,318.0212736
QQQ-SPY,4,6,364.3949706
QQQ-SPY,4,6,356.8088054
QQQ-SPY,4,6,343.2822469
QQQ-SPY,4,6,335.846482
QQQ-SPY,4,6,351.4887974
QQQ-SPY,4,6,363.12474
QQQ-SPY,4,6,368.1563746
QQQ-SPY,4,6,395.2071195
QQQ-SPY,4,6,410.8566162
QQQ-SPY,4,6,458.3366324
QQQ-SPY,4,6,463.6327372
QQQ-SPY,4,6,446.5563459
QQQ-SPY,4,6,455.6245412
QQQ-SPY,4,6,471.4250522
QQQ-SPY,4,6,402.4495101
QQQ-SPY,4,6,360.7423645
QQQ-SPY,4,6,361.5027411
QQQ-SPY,4,6,315.7112314
QQQ-SPY,4,6,342.0104143
QQQ-SPY,4,6,289.2747222
QQQ-SPY,4,6,325.6082974
QQQ-SPY,4,6,292.4141939
QQQ-SPY,4,6,247.588404
QQQ-SPY,4,6,282.3489112
QQQ-SPY,4,6,300.1279962
QQQ-SPY,4,6,270.5719945
QQQ-SPY,4,6,284.4154353
QQQ-SPY,4,6,274.6792485
QQQ-SPY,4,6,283.8521082
QQQ-SPY,4,6,280.0724847
QQQ-SPY,4,6,282.2265863
QQQ-SPY,4,6,314.0069197
QQQ-SPY,4,6,305.7045804
QQQ-SPY,4,6,307.3166961
